datetime,temperature,lighting,humidity,pressure
2049-03-18 15:00:00,1.29,0.57,740000.0,756.51
2049-03-18 15:30:00,1.19,0.45,0.76,757610000.0
2049-03-18 16:00:00,1080000.0,0.32,0.75,757.32
2049-03-18 16:30:00,0.97,0.18,0.77,758.44
2049-03-18 17:00:00,0.85,0.05,0.81,760.52
2049-03-18 17:30:00,0.72,-0.09,0.78,759320000.0
2049-03-18 18:00:00,0.6,-0.22,0.83,761.87
2049-03-18 18:30:00,0.47,-0.35,0.73,
2049-03-18 19:00:00,0.35,-0.47,0.78,759.92
2049-03-18 19:30:00,0.24,-0.58,0.73,757.75
2049-03-18 20:00:00,0.14,-0.67,810000.0,761.68
2049-03-18 20:30:00,0.04,,0.72,757.61
2049-03-18 21:00:00,-0.04,-0.83,0.72,757.74
2049-03-18 21:30:00,-0.11,-0.89,730000.0,758.32
2049-03-18 22:00:00,-0.16,-940000.0,0.79,761.23
2049-03-18 22:30:00,-0.19,-0.97,750000.0,759390000.0
2049-03-18 23:00:00,-0.21,-990000.0,0.76,759.9
2049-03-18 23:30:00,-210000.0,-1.0,0.74,758960000.0
2049-03-19 00:00:00,-0.21,-1.0,,755.66
2049-03-19 00:30:00,-0.19,-0.99,0.71,757.51
2049-03-19 01:00:00,-0.15,-0.97,0.76,759800000.0
2049-03-19 01:30:00,-100000.0,-0.94,0.69,756.42
2049-03-19 02:00:00,-0.03,-0.89,0.8,
2049-03-19 02:30:00,50000.0,-0.83,0.76,759.47
2049-03-19 03:00:00,0.15,-0.76,0.75,758840000.0
2049-03-19 03:30:00,0.26,-0.67,0.74,758.19
2049-03-19 04:00:00,0.38,-0.57,0.76,758.93
2049-03-19 04:30:00,0.51,-0.46,0.79,760.13
2049-03-19 05:00:00,0.64,-0.35,,755.21
2049-03-19 05:30:00,780000.0,-220000.0,0.77,758.75
2049-03-19 06:00:00,0.93,-0.09,0.71,755.68
2049-03-19 06:30:00,1.07,0.05,740000.0,756870000.0
2049-03-19 07:00:00,1210000.0,0.19,0.84,761.34
2049-03-19 07:30:00,1.34,0.32,0.77,757.84
2049-03-19 08:00:00,1.46,0.45,0.71,754.82
2049-03-19 08:30:00,1580000.0,0.58,0.73,755.56
2049-03-19 09:00:00,1.68,0.69,0.78,757.75
2049-03-19 09:30:00,1.77,0.79,730000.0,
2049-03-19 10:00:00,1.85,870000.0,700000.0,753.71
2049-03-19 10:30:00,1.91,0.93,0.73,755.02
2049-03-19 11:00:00,1.95,0.98,0.74,755.43
2049-03-19 11:30:00,1.98,1.0,0.74,755.38
2049-03-19 12:00:00,1.99,1.0,740000.0,755.36
2049-03-19 12:30:00,1.98,980000.0,720000.0,754.44
2049-03-19 13:00:00,1.95,,0.79,757.78
2049-03-19 13:30:00,1.91,870000.0,0.77,756.91
2049-03-19 14:00:00,,0.79,0.67,752.3
2049-03-19 14:30:00,1.77,690000.0,0.76,756.66
2049-03-19 15:00:00,1.69,0.58,0.76,756.79
2049-03-19 15:30:00,1.59,460000.0,0.81,759.31
2049-03-19 16:00:00,1480000.0,0.33,0.71,754.78
2049-03-19 16:30:00,1.36,,0.8,759.22
2049-03-19 17:00:00,1.24,0.05,0.78,758.47
2049-03-19 17:30:00,1.11,-0.08,700000.0,754.92
2049-03-19 18:00:00,0.99,-0.21,0.78,758.88
2049-03-19 18:30:00,0.87,-0.34,730000.0,756.72
2049-03-19 19:00:00,0.75,-0.46,0.76,758.33
2049-03-19 19:30:00,0.63,-0.57,0.73,757.11
2049-03-19 20:00:00,530000.0,-0.67,0.79,760.1
2049-03-19 20:30:00,0.44,-0.75,0.74,757.89
2049-03-19 21:00:00,350000.0,-0.83,0.8,760.86
2049-03-19 21:30:00,0.29,-0.89,0.78,760.02
2049-03-19 22:00:00,0.23,-0.94,,758.71
2049-03-19 22:30:00,200000.0,-970000.0,0.75,758.76
2049-03-19 23:00:00,,-0.99,0.81,761.61
2049-03-19 23:30:00,0.18,-1.0,0.77,759.73
2049-03-20 00:00:00,190000.0,-1.0,0.79,760.65
2049-03-20 00:30:00,0.21,-0.99,0.72,757.33
2049-03-20 01:00:00,0.24,-0.97,0.74,758220000.0
2049-03-20 01:30:00,0.29,-940000.0,0.73,757.67
2049-03-20 02:00:00,0.36,-0.89,0.74,758.02
2049-03-20 02:30:00,0.44,-0.83,0.74,757.89
2049-03-20 03:00:00,0.54,-0.75,0.71,756320000.0
2049-03-20 03:30:00,0.65,-0.67,740000.0,757550000.0
2049-03-20 04:00:00,0.77,-0.57,770000.0,758.77
2049-03-20 04:30:00,0.9,-0.46,0.74,757140000.0
2049-03-20 05:00:00,1.04,-0.34,0.73,756440000.0
2049-03-20 05:30:00,1.18,-210000.0,0.8,759.51
2049-03-20 06:00:00,1.32,-0.08,0.72,755.52
2049-03-20 06:30:00,1460000.0,0.06,0.81,759520000.0
2049-03-20 07:00:00,,0.2,0.8,758.82
2049-03-20 07:30:00,1.73,0.33,0.71,754.38
2049-03-20 08:00:00,1.86,0.46,670000.0,752.28
2049-03-20 08:30:00,1970000.0,0.58,0.76,756.34
2049-03-20 09:00:00,2.08,0.69,0.72,754.28
2049-03-20 09:30:00,2.17,0.79,0.76,756.01
2049-03-20 10:00:00,2.24,0.87,0.74,754.96
2049-03-20 10:30:00,2.31,0.93,0.73,754.37
2049-03-20 11:00:00,2.35,0.98,0.74,754.78
2049-03-20 11:30:00,2.37,1.0,,
2049-03-20 12:00:00,2.38,1.0,0.79,757.08
2049-03-20 12:30:00,2.37,980000.0,0.73,754.27
2049-03-20 13:00:00,2.35,0.93,0.76,755.72
2049-03-20 13:30:00,2.3,0.87,0.7,752.97
2049-03-20 14:00:00,2.24,0.79,760000.0,755.9
2049-03-20 14:30:00,2.17,690000.0,0.73,754.6
2049-03-20 15:00:00,2.08,0.58,0.7,753.33
2049-03-20 15:30:00,1.98,0.46,0.78,757.26
2049-03-20 16:00:00,1.87,,770000.0,756.97
2049-03-20 16:30:00,1.76,0.2,0.72,
2049-03-20 17:00:00,1.63,0.06,0.81,759.25
2049-03-20 17:30:00,1.51,-0.07,0.82,759.91
2049-03-20 18:00:00,1.38,-0.21,0.74,756360000.0
2049-03-20 18:30:00,1.26,-0.33,0.83,760.79
2049-03-20 19:00:00,1.14,-0.45,750000.0,757.22
2049-03-20 19:30:00,1.03,-0.56,0.77,758.34
2049-03-20 20:00:00,0.92,-0.66,0.74,757.11
2049-03-20 20:30:00,0.83,-0.75,0.8,760.08
2049-03-20 21:00:00,0.75,-0.83,0.77,758.8
2049-03-20 21:30:00,0.68,-0.89,780000.0,759.38
2049-03-20 22:00:00,0.63,-940000.0,0.71,756170000.0
2049-03-20 22:30:00,0.59,-0.97,0.73,757.18
2049-03-20 23:00:00,0.58,-990000.0,0.72,756.72
2049-03-20 23:30:00,0.57,-1.0,0.73,
2049-03-21 00:00:00,,-1.0,0.75,758.14
2049-03-21 00:30:00,0.6,-990000.0,0.72,756.69
2049-03-21 01:00:00,0.63,-970000.0,0.76,758.52
2049-03-21 01:30:00,0.69,-0.94,0.82,
2049-03-21 02:00:00,0.76,-0.89,0.72,756.43
2049-03-21 02:30:00,0.84,-820000.0,0.79,759.59
2049-03-21 03:00:00,0.94,-0.75,0.73,756.61
2049-03-21 03:30:00,1.05,-0.66,0.77,758.31
2049-03-21 04:00:00,,-0.56,0.75,757.17
2049-03-21 04:30:00,1.3,-0.45,790000.0,758.84
2049-03-21 05:00:00,1.43,-0.33,0.8,759.1
2049-03-21 05:30:00,1.57,-0.2,0.78,757.93
2049-03-21 06:00:00,1.72,-0.07,0.75,756.27
2049-03-21 06:30:00,1.86,0.07,0.71,754.16
2049-03-21 07:00:00,,0.2,0.7,753.48
2049-03-21 07:30:00,2130000.0,0.34,750000.0,755610000.0
2049-03-21 08:00:00,2.25,0.47,0.81,758.23
2049-03-21 08:30:00,2.37,0.59,0.76,755.68
2049-03-21 09:00:00,2.47,0.7,0.72,753640000.0
2049-03-21 09:30:00,2.56,0.79,0.72,753.49
2049-03-21 10:00:00,2.64,0.87,730000.0,753.83
2049-03-21 10:30:00,2.7,0.93,0.73,753730000.0
2049-03-21 11:00:00,2.74,980000.0,0.77,755550000.0
2049-03-21 11:30:00,2.77,1000000.0,0.78,755.97
2049-03-21 12:00:00,2.78,1.0,0.76,755.01
2049-03-21 12:30:00,2.77,0.98,780000.0,755.97
2049-03-21 13:00:00,2.74,0.93,840000.0,758.84
2049-03-21 13:30:00,2.7,0.87,0.74,754.2
2049-03-21 14:00:00,2.64,790000.0,0.75,754.77
2049-03-21 14:30:00,2.56,0.7,0.78,756.32
2049-03-21 15:00:00,2.48,0.59,0.77,755.98
2049-03-21 15:30:00,2380000.0,,0.73,754.26
2049-03-21 16:00:00,2.27,0.34,,757.26
2049-03-21 16:30:00,2.15,0.21,,752.75
2049-03-21 17:00:00,2.03,0.07,0.7,753.42
2049-03-21 17:30:00,1.91,-0.06,0.75,755.96
2049-03-21 18:00:00,1.78,-0.2,770000.0,757.12
2049-03-21 18:30:00,1.66,-320000.0,0.73,755.43
2049-03-21 19:00:00,1540000.0,-0.44,0.81,759.39
2049-03-21 19:30:00,1.42,-560000.0,0.77,757.71
2049-03-21 20:00:00,1.32,-0.66,0.7,754.57
2049-03-21 20:30:00,1.23,-0.75,0.77,758020000.0
2049-03-21 21:00:00,1.14,-820000.0,0.7,
2049-03-21 21:30:00,1.08,-0.89,0.74,756.85
2049-03-21 22:00:00,1.03,-0.94,0.7,755.05
2049-03-21 22:30:00,0.99,-0.97,0.74,757.0
2049-03-21 23:00:00,,,750000.0,757.5
2049-03-21 23:30:00,0.97,-1.0,0.69,754.68
2049-03-22 00:00:00,0.98,-1.0,0.79,759.37
2049-03-22 00:30:00,1000000.0,-0.99,760000.0,757.92
2049-03-22 01:00:00,1.03,-970000.0,0.67,753.64
2049-03-22 01:30:00,,-0.94,0.73,756380000.0
2049-03-22 02:00:00,1.15,,0.73,756.26
2049-03-22 02:30:00,1.24,-0.82,0.75,757.06
2049-03-22 03:00:00,1.33,,0.8,759.26
2049-03-22 03:30:00,1.44,-0.65,0.7,754.38
2049-03-22 04:00:00,1.56,-0.55,0.77,757.48
2049-03-22 04:30:00,1690000.0,-0.44,0.77,757.26
2049-03-22 05:00:00,1.83,-320000.0,0.76,756.57
2049-03-22 05:30:00,1.97,-0.19,0.79,757.75
2049-03-22 06:00:00,,-0.06,0.71,
2049-03-22 06:30:00,2.25,0.08,0.76,755.88
2049-03-22 07:00:00,2.39,0.21,810000.0,758.0
2049-03-22 07:30:00,2.52,,700000.0,752.62
2049-03-22 08:00:00,,0.47,790000.0,756.64
2049-03-22 08:30:00,2.77,0.59,0.76,755.03
2049-03-22 09:00:00,2.87,700000.0,0.75,754.4
2049-03-22 09:30:00,2.96,0.79,0.79,756.13
2049-03-22 10:00:00,3.04,0.87,750000.0,754.12
2049-03-22 10:30:00,3.1,0.93,0.73,753080000.0
2049-03-22 11:00:00,3.14,0.98,0.76,754.43
2049-03-22 11:30:00,3.17,1.0,0.64,748.73
2049-03-22 12:00:00,3.18,1.0,0.78,755.3
2049-03-22 12:30:00,3.17,0.98,0.77,754.85
2049-03-22 13:00:00,,930000.0,0.76,754.43
2049-03-22 13:30:00,3.1,0.87,0.71,
2049-03-22 14:00:00,3.04,0.8,0.84,758.35
2049-03-22 14:30:00,2960000.0,0.7,0.78,755.66
2049-03-22 15:00:00,2870000.0,0.59,0.69,751.57
2049-03-22 15:30:00,2.77,0.47,750000.0,754.56
2049-03-22 16:00:00,2.67,0.35,740000.0,754.25
2049-03-22 16:30:00,2.55,0.21,0.73,753980000.0
2049-03-22 17:00:00,2.43,0.08,0.76,755.59
2049-03-22 17:30:00,2.3,-0.06,0.79,757.21
2049-03-22 18:00:00,2.18,,0.7,753.17
2049-03-22 18:30:00,2.05,,,753.85
2049-03-22 19:00:00,1.93,-0.44,0.77,756.87
2049-03-22 19:30:00,1.82,-0.55,0.76,756.58
2049-03-22 20:00:00,1.72,-0.65,0.74,755.8
2049-03-22 20:30:00,1.62,-0.74,700000.0,754080000.0
2049-03-22 21:00:00,1.54,-0.82,0.74,756100000.0
2049-03-22 21:30:00,1470000.0,-0.88,0.71,754.8
2049-03-22 22:00:00,1.42,-0.93,0.77,757.71
2049-03-22 22:30:00,1.39,-0.97,0.8,759.17
2049-03-22 23:00:00,1.37,-0.99,0.78,
2049-03-22 23:30:00,1.37,-1.0,0.77,757.79
2049-03-23 00:00:00,1.38,,0.74,756360000.0
2049-03-23 00:30:00,1.39,-0.99,0.74,756.34
2049-03-23 01:00:00,1.43,-0.97,0.71,754870000.0
2049-03-23 01:30:00,1.48,-0.93,0.74,756.2
2049-03-23 02:00:00,1.55,-0.88,770000.0,757490000.0
2049-03-23 02:30:00,1.63,-0.82,850000.0,761.13
2049-03-23 03:00:00,1.73,-740000.0,0.69,753.43
2049-03-23 03:30:00,1.84,-0.65,0.75,756.08
2049-03-23 04:00:00,1960000.0,-0.55,0.73,754.94
2049-03-23 04:30:00,2.09,-0.43,0.67,751.91
2049-03-23 05:00:00,2.23,-0.31,0.75,755440000.0
2049-03-23 05:30:00,2.37,-0.19,0.68,751.92
2049-03-23 06:00:00,2.51,-0.05,0.76,755.46
2049-03-23 06:30:00,2.65,80000.0,0.76,755.23
2049-03-23 07:00:00,2.79,0.22,760000.0,755.0
2049-03-23 07:30:00,,350000.0,0.69,751.49
2049-03-23 08:00:00,3.05,0.48,0.68,750.81
2049-03-23 08:30:00,3.16,0.6,0.78,755.34
2049-03-23 09:00:00,,700000.0,0.74,753.27
2049-03-23 09:30:00,3.36,0.8,0.75,753.6
2049-03-23 10:00:00,3.44,880000.0,0.76,753.94
2049-03-23 10:30:00,3500000.0,0.94,0.79,755.25
2049-03-23 11:00:00,3.54,980000.0,0.76,753.77
2049-03-23 11:30:00,3.57,1.0,0.75,753.25
2049-03-23 12:00:00,3.57,1.0,0.71,751370000.0
2049-03-23 12:30:00,3.56,0.98,0.71,751.39
2049-03-23 13:00:00,3540000.0,0.94,0.68,750.01
2049-03-23 13:30:00,3.49,0.88,800000.0,755.74
2049-03-23 14:00:00,3430000.0,0.8,850000.0,758.19
2049-03-23 14:30:00,3.36,0.7,,755010000.0
2049-03-23 15:00:00,3.27,0.6,0.79,755.63
2049-03-23 15:30:00,3.17,0.48,0.8,756.26
2049-03-23 16:00:00,3.06,0.35,0.71,752.2
2049-03-23 16:30:00,2.95,0.22,,752.85
2049-03-23 17:00:00,2830000.0,0.09,,754.46
2049-03-23 17:30:00,2.7,-0.05,0.69,751.85
2049-03-23 18:00:00,2.58,-0.18,0.74,754.4
2049-03-23 18:30:00,2.45,-0.31,0.68,751.79
2049-03-23 19:00:00,2.33,-430000.0,780000.0,756.69
2049-03-23 19:30:00,2.22,-0.54,,754.05
2049-03-23 20:00:00,2.12,-0.65,0.67,751860000.0
2049-03-23 20:30:00,2.02,-0.74,0.85,760.49
2049-03-23 21:00:00,1.94,-0.82,780000.0,757330000.0
2049-03-23 21:30:00,1.87,-0.88,0.75,756.03
2049-03-23 22:00:00,1.82,-0.93,0.72,754.7
2049-03-23 22:30:00,1790000.0,-0.97,0.77,757.1
2049-03-23 23:00:00,1770000.0,-0.99,0.74,755.72
2049-03-23 23:30:00,1770000.0,-1.0,0.75,756.19
2049-03-24 00:00:00,1.78,-1.0,0.83,759.94
2049-03-24 00:30:00,1.79,-990000.0,740000.0,755.69
2049-03-24 01:00:00,1830000.0,-0.97,0.76,756.57
2049-03-24 01:30:00,1880000.0,-0.93,0.74,755.54
2049-03-24 02:00:00,1.95,,0.75,755.9
2049-03-24 02:30:00,2.03,-810000.0,0.71,753.89
2049-03-24 03:00:00,2.13,-0.74,780000.0,757.02
2049-03-24 03:30:00,2.24,-0.64,710000.0,753.54
2049-03-24 04:00:00,2.36,-0.54,790000.0,757.11
2049-03-24 04:30:00,2.49,-0.43,0.72,753610000.0
2049-03-24 05:00:00,2.63,,0.73,753850000.0
2049-03-24 05:30:00,2770000.0,-0.18,0.68,751.27
2049-03-24 06:00:00,2.91,-0.04,730000.0,753.39
2049-03-24 06:30:00,3.05,0.09,0.71,752.22
2049-03-24 07:00:00,3.19,0.23,0.78,755.29
2049-03-24 07:30:00,3.32,0.36,,753.19
2049-03-24 08:00:00,3.45,0.48,0.83,757.21
2049-03-24 08:30:00,3.56,0.6,700000.0,750.92
2049-03-24 09:00:00,3.67,0.71,0.75,753090000.0
2049-03-24 09:30:00,3.76,0.8,0.74,752.47
2049-03-24 10:00:00,3830000.0,0.88,0.73,751.89
2049-03-24 10:30:00,3.9,0.94,0.7,750.36
2049-03-24 11:00:00,3.94,0.98,0.72,751.24
2049-03-24 11:30:00,3.97,1.0,0.71,750.72
2049-03-24 12:00:00,3970000.0,1000000.0,0.77,753.54
2049-03-24 12:30:00,3.96,0.98,0.68,749.32
2049-03-24 13:00:00,3.94,0.94,0.74,752.18
2049-03-24 13:30:00,3.89,0.88,0.69,749.91
2049-03-24 14:00:00,3.83,0.8,0.67,749.07
2049-03-24 14:30:00,3.76,0.71,0.75,752.94
2049-03-24 15:00:00,3670000.0,0.6,0.81,755910000.0
2049-03-24 15:30:00,3570000.0,0.49,0.78,754.67
2049-03-24 16:00:00,3.46,360000.0,0.77,754.38
2049-03-24 16:30:00,3.35,0.23,0.8,755.97
2049-03-24 17:00:00,3230000.0,0.1,0.74,753.34
2049-03-24 17:30:00,3.1,-0.04,0.79,755.9
2049-03-24 18:00:00,,-0.17,0.68,750.92
2049-03-24 18:30:00,2.85,-0.3,0.76,754.9
2049-03-24 19:00:00,2.73,-0.42,0.78,756.04
2049-03-24 19:30:00,2.62,-0.54,730000.0,753.86
2049-03-24 20:00:00,2.52,-0.64,,751670000.0
2049-03-24 20:30:00,,-0.73,0.83,758900000.0
2049-03-24 21:00:00,2.34,-0.81,0.79,757.14
2049-03-24 21:30:00,2.27,-0.88,0.77,756.32
2049-03-24 22:00:00,2.22,-0.93,0.69,752.63
2049-03-24 22:30:00,2.19,-0.97,0.78,756920000.0
2049-03-24 23:00:00,2170000.0,-990000.0,0.72,754.13
2049-03-24 23:30:00,2.17,-1.0,0.8,757.89
2049-03-25 00:00:00,2180000.0,-1.0,0.74,755.05
2049-03-25 00:30:00,2190000.0,-0.99,0.79,757.39
2049-03-25 01:00:00,2.23,-970000.0,0.71,753560000.0
2049-03-25 01:30:00,2.28,-0.93,0.75,755.36
2049-03-25 02:00:00,2.35,-880000.0,0.76,755720000.0
2049-03-25 02:30:00,2.43,-0.81,770000.0,756060000.0
2049-03-25 03:00:00,2.53,-0.73,0.71,753.07
2049-03-25 03:30:00,2640000.0,-0.64,0.72,753.36
2049-03-25 04:00:00,2.76,-0.53,0.79,
2049-03-25 04:30:00,2.89,-0.42,0.8,756720000.0
2049-03-25 05:00:00,3.03,-0.3,0.73,753.19
2049-03-25 05:30:00,3.17,-0.17,0.75,753.91
2049-03-25 06:00:00,3.31,-0.04,760000.0,754.15
2049-03-25 06:30:00,3450000.0,0.1,0.68,750.16
2049-03-25 07:00:00,3.59,230000.0,0.74,
2049-03-25 07:30:00,3.72,0.36,0.73,752.07
2049-03-25 08:00:00,3.85,0.49,0.68,749.5
2049-03-25 08:30:00,3.96,0.61,0.73,751.68
2049-03-25 09:00:00,4.07,0.71,0.75,752.44
2049-03-25 09:30:00,,0.8,700000.0,749.94
2049-03-25 10:00:00,4.24,880000.0,0.7,749.81
2049-03-25 10:30:00,4.3,0.94,790000.0,753.94
2049-03-25 11:00:00,4.34,980000.0,0.8,754.35
2049-03-25 11:30:00,4.37,1.0,0.72,750.54
2049-03-25 12:00:00,4.37,1.0,720000.0,750.54
2049-03-25 12:30:00,4.36,0.98,0.78,753.38
2049-03-25 13:00:00,4.34,0.94,0.72,750590000.0
2049-03-25 13:30:00,4.29,0.88,0.73,751.14
2049-03-25 14:00:00,4.23,800000.0,0.71,750.29
2049-03-25 14:30:00,4.16,0.71,0.74,751.82
2049-03-25 15:00:00,4.07,0.61,0.69,749.61
2049-03-25 15:30:00,3.97,0.49,0.69,
2049-03-25 16:00:00,3.86,0.37,0.76,753.25
2049-03-25 16:30:00,3.75,0.24,0.73,752.02
2049-03-25 17:00:00,3.63,0.1,0.73,
2049-03-25 17:30:00,3.5,-0.03,710000.0,751.49
2049-03-25 18:00:00,3.38,-160000.0,0.75,753.56
2049-03-25 18:30:00,3.25,-0.29,0.74,753.31
2049-03-25 19:00:00,3.13,-420000.0,0.78,755.38
2049-03-25 19:30:00,3.02,-0.53,760000.0,754620000.0
2049-03-25 20:00:00,2.92,-0.63,0.77,755.26
2049-03-25 20:30:00,,-0.73,0.75,754.48
2049-03-25 21:00:00,2740000.0,-0.81,0.77,755.55
2049-03-25 21:30:00,2.67,,0.73,753.78
2049-03-25 22:00:00,2.62,-0.93,0.85,759.51
2049-03-25 22:30:00,,-0.97,0.71,752.97
2049-03-25 23:00:00,2.57,-990000.0,0.69,752.06
2049-03-25 23:30:00,2570000.0,-1.0,0.76,755.36
2049-03-26 00:00:00,2.58,-1.0,0.76,755.34
2049-03-26 00:30:00,2.59,-0.99,,754.85
2049-03-26 01:00:00,2.63,-970000.0,760000.0,755.26
2049-03-26 01:30:00,2.68,-0.93,0.79,756.59
2049-03-26 02:00:00,2.75,-0.88,0.76,755.06
2049-03-26 02:30:00,2830000.0,-0.81,0.75,754460000.0
2049-03-26 03:00:00,2.93,-0.73,0.81,757.12
2049-03-26 03:30:00,3.04,-0.63,0.79,756.0
2049-03-26 04:00:00,3.16,-0.53,0.74,753.45
2049-03-26 04:30:00,3.29,-0.41,0.73,752.77
2049-03-26 05:00:00,3430000.0,-0.29,0.69,750.66
2049-03-26 05:30:00,3.57,-0.16,0.73,752.31
2049-03-26 06:00:00,3.71,-0.03,0.74,752.56
2049-03-26 06:30:00,3.85,0.11,760000.0,753.27
2049-03-26 07:00:00,3.99,0.24,0.77,753.51
2049-03-26 07:30:00,4120000.0,370000.0,0.75,752.36
2049-03-26 08:00:00,4250000.0,0.5,0.76,752.61
2049-03-26 08:30:00,4.36,0.61,0.77,752.91
2049-03-26 09:00:00,4.47,0.72,0.76,752.26
2049-03-26 09:30:00,4.56,0.81,0.79,753.52
2049-03-26 10:00:00,4640000.0,0.88,790000.0,753.39
2049-03-26 10:30:00,4700000.0,0.94,0.76,
2049-03-26 11:00:00,4740000.0,,0.78,
2049-03-26 11:30:00,4.77,1.0,0.74,750820000.0
2049-03-26 12:00:00,4.78,1.0,0.76,751.75
2049-03-26 12:30:00,4.77,0.98,0.74,750.82
2049-03-26 13:00:00,4.74,0.94,0.76,751810000.0
2049-03-26 13:30:00,4.7,0.88,0.78,752.82
2049-03-26 14:00:00,4640000.0,0.81,810000.0,754.33
2049-03-26 14:30:00,4.56,0.72,0.82,754.93
2049-03-26 15:00:00,4.47,0.61,0.69,748.96
2049-03-26 15:30:00,4.37,0.5,0.75,751.95
2049-03-26 16:00:00,4270000.0,0.37,0.73,
2049-03-26 16:30:00,4150000.0,240000.0,790000.0,754.19
2049-03-26 17:00:00,,0.11,0.73,751.56
2049-03-26 17:30:00,3900000.0,-0.02,0.74,752.24
2049-03-26 18:00:00,3.78,-0.16,0.74,752.44
2049-03-26 18:30:00,3.65,-0.28,0.73,752.18
2049-03-26 19:00:00,3.54,-0.41,0.76,753.77
2049-03-26 19:30:00,3.42,-0.52,0.82,756.79
2049-03-26 20:00:00,3.32,-0.63,0.77,754.6
2049-03-26 20:30:00,3.22,-0.72,0.84,758060000.0
2049-03-26 21:00:00,3.14,-0.81,0.75,753960000.0
2049-03-26 21:30:00,3.08,,0.68,750.76
2049-03-26 22:00:00,3.02,-0.93,0.76,754.62
2049-03-26 22:30:00,2.99,-0.97,0.79,756.08
2049-03-26 23:00:00,2.97,-0.99,0.75,754.23
2049-03-26 23:30:00,2.97,-1.0,0.75,754.23
2049-03-27 00:00:00,2.98,-1.0,0.7,751.86
2049-03-27 00:30:00,3000000.0,-0.99,730000.0,753.24
2049-03-27 01:00:00,3.03,-0.97,0.78,755.55
2049-03-27 01:30:00,3.08,-0.93,0.73,753.11
2049-03-27 02:00:00,3.15,-0.87,0.84,758.18
2049-03-27 02:30:00,3.24,-0.81,0.79,755680000.0
2049-03-27 03:00:00,3330000.0,-0.72,,754.59
2049-03-27 03:30:00,3.44,-0.63,,752.05
2049-03-27 04:00:00,3.56,-0.52,0.81,756.09
2049-03-27 04:30:00,3.69,-0.4,0.78,754.47
2049-03-27 05:00:00,3.83,-0.28,0.74,752.36
2049-03-27 05:30:00,3.97,-0.15,0.77,753.54
2049-03-27 06:00:00,4.11,-20000.0,0.75,752.37
2049-03-27 06:30:00,4.25,0.12,0.75,752140000.0
2049-03-27 07:00:00,4.39,,0.7,749.56
2049-03-27 07:30:00,4.53,,0.79,
2049-03-27 08:00:00,4.65,0.5,0.8,753.84
2049-03-27 08:30:00,4770000.0,0.62,0.67,747.53
2049-03-27 09:00:00,4.87,0.72,0.82,754.43
2049-03-27 09:30:00,4.96,0.81,0.82,754.28
2049-03-27 10:00:00,5040000.0,0.88,,747560000.0
2049-03-27 10:30:00,5.1,0.94,740000.0,750290000.0
2049-03-27 11:00:00,5.14,980000.0,0.71,748.81
2049-03-27 11:30:00,5.17,1.0,0.75,750.64
2049-03-27 12:00:00,5.18,1.0,,752.04
2049-03-27 12:30:00,5.17,0.98,0.77,751.58
2049-03-27 13:00:00,5.14,940000.0,750000.0,750.69
2049-03-27 13:30:00,5.1,0.88,810000.0,753.58
2049-03-27 14:00:00,5.04,810000.0,0.71,748.97
2049-03-27 14:30:00,4.96,0.72,730000.0,750.04
2049-03-27 15:00:00,4.88,0.62,0.76,751.59
2049-03-27 15:30:00,4.78,0.5,810000.0,754.1
2049-03-27 16:00:00,,0.38,0.74,750.99
2049-03-27 16:30:00,4.55,0.25,760000.0,752.12
2049-03-27 17:00:00,4.43,0.12,0.8,754.2
2049-03-27 17:30:00,4310000.0,-0.01,0.72,750.63
2049-03-27 18:00:00,4.18,-0.15,,750850000.0
2049-03-27 18:30:00,4.06,-0.28,770000.0,753.4
2049-03-27 19:00:00,3.94,-0.4,770000.0,753.59
2049-03-27 19:30:00,3820000.0,-0.52,740000.0,752.38
2049-03-27 20:00:00,3.72,-0.62,770000.0,753950000.0
2049-03-27 20:30:00,3630000.0,-0.72,0.71,751.27
2049-03-27 21:00:00,3.55,-0.8,0.78,754.7
2049-03-27 21:30:00,3.48,-0.87,0.75,753.4
2049-03-27 22:00:00,3.43,-0.93,0.75,753.48
2049-03-27 22:30:00,3.39,-0.97,0.69,750.72
2049-03-27 23:00:00,,-990000.0,0.78,754.99
2049-03-27 23:30:00,3.37,-1.0,0.75,753.58
2049-03-28 00:00:00,3.38,-1.0,0.7,751.21
2049-03-28 00:30:00,3.4,-990000.0,0.71,751.65
2049-03-28 01:00:00,3.43,-0.97,0.82,756.78
2049-03-28 01:30:00,3.49,-0.93,0.68,750.09
2049-03-28 02:00:00,3.55,-0.87,0.76,753.76
2049-03-28 02:30:00,3.64,-800000.0,0.72,751.73
2049-03-28 03:00:00,3.74,-0.72,0.71,751.09
2049-03-28 03:30:00,3.85,-0.62,0.77,753740000.0
2049-03-28 04:00:00,3.97,-0.51,0.74,752130000.0
2049-03-28 04:30:00,4.1,-0.4,0.77,753.33
2049-03-28 05:00:00,4.23,,0.78,753590000.0
2049-03-28 05:30:00,4.37,,0.72,750.54
2049-03-28 06:00:00,4.52,-0.01,0.74,751.23
2049-03-28 06:30:00,4.66,,0.7,749.12
2049-03-28 07:00:00,4.79,0.26,0.73,750.32
2049-03-28 07:30:00,4.93,0.39,0.76,751.5
2049-03-28 08:00:00,5.05,0.51,0.79,752.72
2049-03-28 08:30:00,5.17,0.62,0.76,751.11
