date,temperature,pressure,humidity,sunshine
2022-03-05 08:00:00,-15.7,763.8,80.0,10.6
2022-03-05 08:30:00,-15.6,763.8,80.0,10.6
2022-03-05 09:00:00,-15.5,763.8,80.0,10.6
2022-03-05 09:30:00,-14.335555555555556,763.7,80.0,10.6
2022-03-05 10:00:00,-15.1,763.7,80.0,10.6
2022-03-05 10:30:00,-14.9,763.6,79.0,10.6
2022-03-05 11:00:00,-14.8,763.6,79.0,10.6
2022-03-05 11:30:00,-14.6,763.5,79.0,10.6
2022-03-05 12:00:00,-14.5,763.5,79.1264367816092,10.6
2022-03-05 12:30:00,-14.4,763.5,79.0,10.6
2022-03-05 13:00:00,-14.4,763.5,79.0,10.6
2022-03-05 13:30:00,-14.2,763.4,79.0909090909091,10.6
2022-03-05 14:00:00,-14.2,763.4,79.07865168539325,10.6
2022-03-05 14:30:00,-14.2,763.4,79.0,10.6
2022-03-05 15:00:00,-14.1,763.4,79.0,10.6
2022-03-05 15:30:00,-14.2,763.4,79.0,10.6
2022-03-05 16:00:00,-14.0,763.4,79.0,10.6
2022-03-05 16:30:00,-14.1,763.4,79.0,10.6
2022-03-05 17:00:00,-14.2,763.4,79.0,10.6
2022-03-05 17:30:00,-14.2,763.4,79.0,10.6
2022-03-05 18:00:00,-14.3,763.4,79.0,10.6
2022-03-05 18:30:00,-14.3,763.4,79.0,10.6
2022-03-05 19:00:00,-14.3,763.4,79.0,10.6
2022-03-05 19:30:00,-14.6,763.5,79.0,10.6
2022-03-05 20:00:00,-14.6,763.5,79.0,10.6
2022-03-05 20:30:00,-14.147191011235952,763.6,79.0,10.6
2022-03-05 21:00:00,-14.151111111111108,763.6,79.0,10.6
2022-03-05 21:30:00,-15.0,763.6,80.0,10.6
2022-03-05 22:00:00,-15.3,763.7,80.0,10.6
2022-03-05 22:30:00,-15.3,763.7,80.0,10.6
2022-03-05 23:00:00,-15.3,763.7,80.0,10.6
2022-03-05 23:30:00,-15.2,763.7,80.0,10.6
2022-03-06 00:00:00,-15.3,763.7,80.0,10.6
2022-03-06 00:30:00,-15.1,763.7,80.0,10.69
2022-03-06 01:00:00,-15.1,763.7,80.0,10.69
2022-03-06 01:30:00,-15.0,763.6,80.0,10.69
2022-03-06 02:00:00,-14.8,763.6,79.0,10.69
2022-03-06 02:30:00,-14.9,763.6,79.0,10.69
2022-03-06 03:00:00,-15.0,763.6,80.0,10.69
2022-03-06 03:30:00,-15.1,763.7,80.0,10.69
2022-03-06 04:00:00,-15.0,763.6,80.0,10.69
2022-03-06 04:30:00,-15.0,763.6,80.0,10.69
2022-03-06 05:00:00,-14.9,763.6,79.0,10.69
2022-03-06 05:30:00,-15.0,763.6,80.0,10.69
2022-03-06 06:00:00,-14.9,763.6,79.0,10.69
2022-03-06 06:30:00,-14.7,763.6,79.0,10.69
2022-03-06 07:00:00,-14.7,763.6,79.0,10.69
2022-03-06 07:30:00,-14.5,763.5,79.0,10.69
2022-03-06 08:00:00,-14.4,763.5,79.0,10.69
2022-03-06 08:30:00,-14.2,763.4,79.0,10.69
2022-03-06 09:00:00,-14.2,763.4,79.0,10.69
2022-03-06 09:30:00,-14.0,763.4,79.0,10.69
2022-03-06 10:00:00,-13.8,763.3,79.0,10.69
2022-03-06 10:30:00,-13.8,763.3,79.0,10.69
2022-03-06 11:00:00,-13.7,763.3,79.0,10.69
2022-03-06 11:30:00,-13.5,763.2,79.0,10.69
2022-03-06 12:00:00,-13.3,763.2,79.0,10.69
2022-03-06 12:30:00,-13.3,763.2,79.0,10.69
2022-03-06 13:00:00,-13.2,763.1,78.0,10.69
2022-03-06 13:30:00,-13.1,763.1,78.0,10.69
2022-03-06 14:00:00,-13.0,763.1,78.0,10.69
2022-03-06 14:30:00,-13.0,763.1,78.0,10.69
2022-03-06 15:00:00,-12.9,763.1,78.0,10.69
2022-03-06 15:30:00,-12.9,763.1,78.0,10.69
2022-03-06 16:00:00,-13.677272727272726,763.1,78.77011494252874,10.69
2022-03-06 16:30:00,-13.677272727272726,763.1,78.76136363636364,10.69
2022-03-06 17:00:00,-12.9,763.1,78.0,10.69
2022-03-06 17:30:00,-13.1,763.1,78.0,10.69
2022-03-06 18:00:00,-13.1,763.1,78.0,10.69
2022-03-06 18:30:00,-13.2,763.1,78.0,10.69
2022-03-06 19:00:00,-13.2,763.1,78.0,10.69
2022-03-06 19:30:00,-13.4,763.2,79.0,10.69
2022-03-06 20:00:00,-13.5,763.2,79.0,10.69
2022-03-06 20:30:00,-13.7,763.3,79.0,10.69
2022-03-06 21:00:00,-13.8,763.3,79.0,10.69
2022-03-06 21:30:00,-13.9,763.3,79.0,10.69
2022-03-06 22:00:00,-13.9,763.3,79.0,10.69
2022-03-06 22:30:00,-14.1,763.4,79.0,10.69
2022-03-06 23:00:00,-14.1,763.4,79.0,10.69
2022-03-06 23:30:00,-14.2,763.4,79.0,10.69
2022-03-07 00:00:00,-13.644578313253012,763.5,79.0,10.69
2022-03-07 00:30:00,-13.644578313253012,763.5,79.0,10.77
2022-03-07 01:00:00,-14.8,763.6,78.75,10.77
2022-03-07 01:30:00,-14.8,763.6,78.76404494382022,10.77
2022-03-07 02:00:00,-15.3,763.7,80.0,10.77
2022-03-07 02:30:00,-15.2,763.7,80.0,10.77
2022-03-07 03:00:00,-15.3,763.7,80.0,10.77
2022-03-07 03:30:00,-15.4,763.8,80.0,10.77
2022-03-07 04:00:00,-15.4,763.8,80.0,10.77
2022-03-07 04:30:00,-15.2,763.7,80.0,10.77
2022-03-07 05:00:00,-15.2,763.7,78.74444444444444,10.77
2022-03-07 05:30:00,-15.2,763.7,78.74725274725274,10.77
2022-03-07 06:00:00,-15.1,763.7,80.0,10.77
2022-03-07 06:30:00,-13.597560975609756,763.7,80.0,10.77
2022-03-07 07:00:00,-13.604819277108435,763.6,80.0,10.77
2022-03-07 07:30:00,-14.7,763.6,79.0,10.77
2022-03-07 08:00:00,-14.7,763.6,78.71739130434783,10.77
2022-03-07 08:30:00,-14.5,763.5,78.72043010752688,10.77
2022-03-07 09:00:00,-13.58313253012048,763.5,78.72340425531915,10.77
2022-03-07 09:30:00,-13.582142857142856,763.4,79.0,10.77
2022-03-07 10:00:00,-14.1,763.4,79.0,10.77
2022-03-07 10:30:00,-14.0,763.4,79.0,10.77
2022-03-07 11:00:00,-13.9,763.3,79.0,10.77
2022-03-07 11:30:00,-13.7,763.3,79.0,10.77
2022-03-07 12:00:00,-13.6,763.2,79.0,10.77
2022-03-07 12:30:00,-13.5,763.2,79.0,10.77
2022-03-07 13:00:00,-13.5,763.2,78.6842105263158,10.77
2022-03-07 13:30:00,-13.4,763.2,78.67708333333333,10.77
2022-03-07 14:00:00,-13.2,763.1,78.0,10.77
2022-03-07 14:30:00,-13.2,763.1,78.0,10.77
2022-03-07 15:00:00,-13.2,763.1,78.0,10.77
2022-03-07 15:30:00,-13.533734939759036,763.1,78.0,10.77
2022-03-07 16:00:00,-13.1,763.1,78.0,10.77
2022-03-07 16:30:00,-13.1,763.1,78.0,10.77
2022-03-07 17:00:00,-13.2,763.1,78.0,10.77
2022-03-07 17:30:00,-13.4,763.2,79.0,10.77
2022-03-07 18:00:00,-13.4,763.2,79.0,10.77
2022-03-07 18:30:00,-13.5,763.2,79.0,10.77
2022-03-07 19:00:00,-13.551190476190476,763.2,79.0,10.77
2022-03-07 19:30:00,-13.7,763.3,79.0,10.77
2022-03-07 20:00:00,-13.7,763.3,79.0,10.77
2022-03-07 20:30:00,-13.8,763.3,79.0,10.77
2022-03-07 21:00:00,-14.0,763.4,79.0,10.77
2022-03-07 21:30:00,-14.1,763.4,79.0,10.77
2022-03-07 22:00:00,-14.2,763.4,79.0,10.77
2022-03-07 22:30:00,-14.3,763.4,79.0,10.77
2022-03-07 23:00:00,-14.5,763.5,79.0,10.77
2022-03-07 23:30:00,-14.2,763.4,78.70103092783505,10.77
2022-03-08 00:00:00,-14.2,763.4,79.0,10.77
2022-03-08 00:30:00,-14.1,763.4,79.0,10.86
2022-03-08 01:00:00,-14.1,763.4,79.0,10.86
2022-03-08 01:30:00,-14.1,763.4,79.0,10.86
2022-03-08 02:00:00,-14.0,763.4,79.0,10.86
2022-03-08 02:30:00,-13.9,763.3,79.0,10.86
2022-03-08 03:00:00,-14.0,763.4,79.0,10.86
2022-03-08 03:30:00,-14.0,763.4,79.0,10.86
2022-03-08 04:00:00,-14.0,763.4,79.0,10.86
2022-03-08 04:30:00,-14.0,763.4,79.0,10.86
2022-03-08 05:00:00,-13.9,763.3,79.0,10.86
2022-03-08 05:30:00,-13.9,763.3,79.0,10.86
2022-03-08 06:00:00,-13.8,763.3,79.0,10.86
2022-03-08 06:30:00,-13.7,763.3,79.0,10.86
2022-03-08 07:00:00,-13.6,763.2,79.0,10.86
2022-03-08 07:30:00,-13.5,763.2,79.0,10.86
2022-03-08 08:00:00,-13.4,763.2,79.0,10.86
2022-03-08 08:30:00,-13.3,763.2,79.0,10.86
2022-03-08 09:00:00,-13.2,763.1,78.6734693877551,10.86
2022-03-08 09:30:00,-13.1,763.1,78.0,10.86
2022-03-08 10:00:00,-12.9,763.1,78.0,10.86
2022-03-08 10:30:00,-12.8,763.0,78.66666666666667,10.86
2022-03-08 11:00:00,-12.6,763.0,78.0,10.86
2022-03-08 11:30:00,-12.5,762.9,78.0,10.86
2022-03-08 12:00:00,-12.4,762.9,78.0,10.86
2022-03-08 12:30:00,-12.2,762.9,78.0,10.86
2022-03-08 13:00:00,-12.2,762.9,78.0,10.86
2022-03-08 13:30:00,-12.1,762.8,78.0,10.86
2022-03-08 14:00:00,-12.0,762.8,78.0,10.86
2022-03-08 14:30:00,-13.54390243902439,762.8,78.0,10.86
2022-03-08 15:00:00,-11.9,762.8,78.0,10.86
2022-03-08 15:30:00,-11.8,762.7,78.0,10.86
2022-03-08 16:00:00,-11.9,762.8,78.0,10.86
2022-03-08 16:30:00,-13.542168674698795,762.8,78.0,10.86
2022-03-08 17:00:00,-13.52857142857143,762.8,78.0,10.86
2022-03-08 17:30:00,-12.1,762.8,78.0,10.86
2022-03-08 18:00:00,-12.0,762.8,78.0,10.86
2022-03-08 18:30:00,-13.53176470588235,762.9,78.0,10.86
2022-03-08 19:00:00,-13.525581395348835,762.9,78.0,10.86
2022-03-08 19:30:00,-12.3,762.9,78.0,10.86
2022-03-08 20:00:00,-13.531034482758619,762.9,78.0,10.86
2022-03-08 20:30:00,-12.5,762.9,78.0,10.86
2022-03-08 21:00:00,-12.6,763.0,78.0,10.86
2022-03-08 21:30:00,-12.8,763.0,78.0,10.86
2022-03-08 22:00:00,-13.0,763.1,78.0,10.86
2022-03-08 22:30:00,-13.564772727272727,763.1,78.0,10.86
2022-03-08 23:00:00,-13.566292134831462,763.1,78.0,10.86
2022-03-08 23:30:00,-13.4,763.2,79.0,10.86
2022-03-09 00:00:00,-13.8,763.3,79.0,10.86
2022-03-09 00:30:00,-14.2,763.4,79.0,10.95
2022-03-09 01:00:00,-14.4,763.5,79.0,10.95
2022-03-09 01:30:00,-13.574444444444442,763.6,78.73469387755102,10.95
2022-03-09 02:00:00,-13.580219780219776,763.7,80.0,10.95
2022-03-09 02:30:00,-13.580219780219776,763.7,80.0,10.95
2022-03-09 03:00:00,-15.1,763.7,80.0,10.95
2022-03-09 03:30:00,-15.1,763.7,80.0,10.95
2022-03-09 04:00:00,-15.1,763.7,80.0,10.95
2022-03-09 04:30:00,-15.2,763.7,80.0,10.95
2022-03-09 05:00:00,-15.1,763.7,80.0,10.95
2022-03-09 05:30:00,-15.1,763.7,80.0,10.95
2022-03-09 06:00:00,-14.9,763.6,79.0,10.95
2022-03-09 06:30:00,-14.9,763.6,79.0,10.95
2022-03-09 07:00:00,-13.466304347826085,763.6,79.0,10.95
2022-03-09 07:30:00,-13.462365591397846,763.6,79.0,10.95
2022-03-09 08:00:00,-14.5,763.5,79.0,10.95
2022-03-09 08:30:00,-14.4,763.5,79.0,10.95
2022-03-09 09:00:00,-14.2,763.4,79.0,10.95
2022-03-09 09:30:00,-14.1,763.4,79.0,10.95
2022-03-09 10:00:00,-14.1,763.4,79.0,10.95
2022-03-09 10:30:00,-13.9,763.3,79.0,10.95
2022-03-09 11:00:00,-13.348936170212768,763.3,79.0,10.95
2022-03-09 11:30:00,-13.5,763.2,79.0,10.95
2022-03-09 12:00:00,-13.6,763.2,79.0,10.95
2022-03-09 12:30:00,-13.4,763.2,79.0,10.95
2022-03-09 13:00:00,-13.2,763.1,78.0,10.95
2022-03-09 13:30:00,-13.3,763.2,79.0,10.95
2022-03-09 14:00:00,-13.1,763.1,78.0,10.95
2022-03-09 14:30:00,-13.2945652173913,763.1,78.0,10.95
2022-03-09 15:00:00,-13.28064516129032,763.1,78.0,10.95
2022-03-09 15:30:00,-13.0,763.1,78.0,10.95
2022-03-09 16:00:00,-13.0,763.1,78.0,10.95
2022-03-09 16:30:00,-13.0,763.1,78.0,10.95
2022-03-09 17:00:00,-13.1,763.1,78.0,10.95
2022-03-09 17:30:00,-13.0,763.1,78.0,10.95
2022-03-09 18:00:00,-13.2,763.1,78.0,10.95
2022-03-09 18:30:00,-13.3,763.2,79.0,10.95
2022-03-09 19:00:00,-13.4,763.2,79.0,10.95
2022-03-09 19:30:00,-13.6,763.2,79.0,10.95
2022-03-09 20:00:00,-13.7,763.3,79.0,10.95
2022-03-09 20:30:00,-13.7,763.3,79.0,10.95
2022-03-09 21:00:00,-13.8,763.3,79.0,10.95
2022-03-09 21:30:00,-13.9,763.3,79.0,10.95
2022-03-09 22:00:00,-14.0,763.4,79.0,10.95
2022-03-09 22:30:00,-14.2,763.4,79.0,10.95
2022-03-09 23:00:00,-14.2,763.4,79.0,10.95
2022-03-09 23:30:00,-14.3,763.4,79.0,10.95
2022-03-10 00:00:00,-14.2,763.4,79.0,10.95
2022-03-10 00:30:00,-14.2,763.4,79.0,11.04
2022-03-10 01:00:00,-14.1,763.4,79.0,11.04
2022-03-10 01:30:00,-14.1,763.4,79.0,11.04
2022-03-10 02:00:00,-14.3,763.4,79.0,11.04
2022-03-10 02:30:00,-14.2,763.4,79.0,11.04
2022-03-10 03:00:00,-14.2,763.4,79.0,11.04
2022-03-10 03:30:00,-14.3,763.4,79.0,11.04
2022-03-10 04:00:00,-14.3,763.4,79.0,11.04
2022-03-10 04:30:00,-14.2,763.4,79.0,11.04
2022-03-10 05:00:00,-14.1,763.4,79.0,11.04
2022-03-10 05:30:00,-14.2,763.4,79.0,11.04
2022-03-10 06:00:00,-14.1,763.4,79.0,11.04
2022-03-10 06:30:00,-13.9,763.3,79.0,11.04
2022-03-10 07:00:00,-14.0,763.4,79.0,11.04
2022-03-10 07:30:00,-13.8,763.3,79.0,11.04
2022-03-10 08:00:00,-13.8,763.3,79.0,11.04
2022-03-10 08:30:00,-13.5,763.2,79.0,11.04
2022-03-10 09:00:00,-13.3,763.2,79.0,11.04
2022-03-10 09:30:00,-13.4,763.2,79.0,11.04
2022-03-10 10:00:00,-12.94943820224719,763.1,78.0,11.04
2022-03-10 10:30:00,-12.938888888888888,763.1,78.0,11.04
2022-03-10 11:00:00,-12.926373626373627,763.1,78.0,11.04
2022-03-10 11:30:00,-12.8,763.0,78.0,11.04
2022-03-10 12:00:00,-12.7,763.0,78.0,11.04
2022-03-10 12:30:00,-12.4,762.9,78.0,11.04
2022-03-10 13:00:00,-12.4,762.9,78.0,11.04
2022-03-10 13:30:00,-12.4,762.9,78.0,11.04
2022-03-10 14:00:00,-12.3,762.9,78.0,11.04
2022-03-10 14:30:00,-12.1,762.8,78.0,11.04
2022-03-10 15:00:00,-12.1,762.8,78.0,11.04
2022-03-10 15:30:00,-12.1,762.8,78.0,11.04
2022-03-10 16:00:00,-12.1,762.8,78.0,11.04
2022-03-10 16:30:00,-12.1,762.8,78.0,11.04
2022-03-10 17:00:00,-12.2,762.9,78.0,11.04
2022-03-10 17:30:00,-12.2,762.9,78.0,11.04
2022-03-10 18:00:00,-12.3,762.9,78.0,11.04
2022-03-10 18:30:00,-12.3,762.9,78.0,11.04
2022-03-10 19:00:00,-12.4,762.9,78.0,11.04
2022-03-10 19:30:00,-12.6,763.0,78.0,11.04
2022-03-10 20:00:00,-12.6,763.0,78.0,11.04
2022-03-10 20:30:00,-12.7,763.0,78.0,11.04
2022-03-10 21:00:00,-13.0,763.1,78.0,11.04
2022-03-10 21:30:00,-13.0,763.1,78.0,11.04
2022-03-10 22:00:00,-13.3,763.2,79.0,11.04
2022-03-10 22:30:00,-13.4,763.2,79.0,11.04
2022-03-10 23:00:00,-13.4,763.2,79.0,11.04
2022-03-10 23:30:00,-13.4,763.2,79.0,11.04
2022-03-11 00:00:00,-13.5,763.2,79.0,11.04
2022-03-11 00:30:00,-13.7,763.3,79.0,11.12
2022-03-11 01:00:00,-13.7,763.3,79.0,11.12
2022-03-11 01:30:00,-13.8,763.3,79.0,11.12
2022-03-11 02:00:00,-14.1,763.4,79.0,11.12
2022-03-11 02:30:00,-14.1,763.4,79.0,11.12
2022-03-11 03:00:00,-14.0,763.4,78.2967032967033,11.12
2022-03-11 03:30:00,-14.1,763.4,78.30434782608695,11.12
2022-03-11 04:00:00,-14.1,763.4,78.3010752688172,11.12
2022-03-11 04:30:00,-12.817045454545456,763.4,79.0,11.12
2022-03-11 05:00:00,-14.1,763.4,79.0,11.12
2022-03-11 05:30:00,-14.1,763.4,79.0,11.12
2022-03-11 06:00:00,-13.9,763.3,79.0,11.12
2022-03-11 06:30:00,-13.9,763.3,79.0,11.12
2022-03-11 07:00:00,-13.7,763.3,79.0,11.12
2022-03-11 07:30:00,-13.6,763.2,79.0,11.12
2022-03-11 08:00:00,-13.5,763.2,79.0,11.12
2022-03-11 08:30:00,-13.5,763.2,79.0,11.12
2022-03-11 09:00:00,-13.3,763.2,79.0,11.12
2022-03-11 09:30:00,-13.1,763.1,78.19565217391305,11.12
2022-03-11 10:00:00,-13.0,763.1,78.19354838709677,11.12
2022-03-11 10:30:00,-12.8,763.0,78.0,11.12
2022-03-11 11:00:00,-12.7,763.0,78.0,11.12
2022-03-11 11:30:00,-12.6,763.0,78.0,11.12
2022-03-11 12:00:00,-12.4,762.9,78.0,11.12
2022-03-11 12:30:00,-12.3,762.9,78.0,11.12
2022-03-11 13:00:00,-12.2,762.9,78.0,11.12
2022-03-11 13:30:00,-12.2,762.9,78.0,11.12
2022-03-11 14:00:00,-12.1,762.8,78.13829787234043,11.12
2022-03-11 14:30:00,-12.1,762.8,78.12631578947368,11.12
2022-03-11 15:00:00,-12.58181818181818,762.8,78.11458333333333,11.12
2022-03-11 15:30:00,-12.569662921348312,762.8,78.0,11.12
2022-03-11 16:00:00,-12.558888888888886,762.8,78.0,11.12
2022-03-11 16:30:00,-12.0,762.8,78.0,11.12
2022-03-11 17:00:00,-12.0,762.8,78.0,11.12
2022-03-11 17:30:00,-12.1,762.8,78.0,11.12
2022-03-11 18:00:00,-12.1,762.8,78.0,11.12
2022-03-11 18:30:00,-12.3,762.9,78.0,11.12
2022-03-11 19:00:00,-12.2,762.9,78.0,11.12
2022-03-11 19:30:00,-12.4,762.9,78.0,11.12
2022-03-11 20:00:00,-12.6,763.0,78.0,11.12
2022-03-11 20:30:00,-12.7,763.0,78.0,11.12
2022-03-11 21:00:00,-12.8,763.0,78.0,11.12
2022-03-11 21:30:00,-12.8,763.0,78.0,11.12
2022-03-11 22:00:00,-13.1,763.1,78.0,11.12
2022-03-11 22:30:00,-13.2,763.1,78.0,11.12
2022-03-11 23:00:00,-13.2,763.1,78.0,11.12
2022-03-11 23:30:00,-13.2,763.1,78.0,11.12
2022-03-12 00:00:00,-13.4,763.2,79.0,11.12
2022-03-12 00:30:00,-13.3,763.2,79.0,11.21
2022-03-12 01:00:00,-13.5,763.2,79.0,11.21
2022-03-12 01:30:00,-13.6,763.2,79.0,11.21
2022-03-12 02:00:00,-13.6,763.2,79.0,11.21
2022-03-12 02:30:00,-13.6,763.2,79.0,11.21
2022-03-12 03:00:00,-13.7,763.3,79.0,11.21
2022-03-12 03:30:00,-12.419999999999998,763.3,79.0,11.21
2022-03-12 04:00:00,-12.419767441860465,763.3,79.0,11.21
2022-03-12 04:30:00,-13.6,763.2,79.0,11.21
2022-03-12 05:00:00,-13.7,763.3,78.0,11.21
2022-03-12 05:30:00,-13.5,763.2,78.0,11.21
2022-03-12 06:00:00,-13.5,763.2,79.0,11.21
2022-03-12 06:30:00,-13.5,763.2,79.0,11.21
2022-03-12 07:00:00,-13.3,763.2,79.0,11.21
2022-03-12 07:30:00,-12.305747126436781,763.1,78.0,11.21
2022-03-12 08:00:00,-12.296590909090908,763.1,78.0,11.21
2022-03-12 08:30:00,-13.0,763.1,78.0,11.21
2022-03-12 09:00:00,-12.8,763.0,78.0,11.21
2022-03-12 09:30:00,-12.8,763.0,78.0,11.21
2022-03-12 10:00:00,-12.6,763.0,78.0,11.21
2022-03-12 10:30:00,-12.202247191011233,762.9,78.0,11.21
2022-03-12 11:00:00,-12.2,762.9,78.0,11.21
2022-03-12 11:30:00,-12.1,762.8,78.0,11.21
2022-03-12 12:00:00,-12.0,762.8,78.0,11.21
2022-03-12 12:30:00,-12.0,762.8,78.0,11.21
2022-03-12 13:00:00,-11.8,762.7,78.0,11.21
2022-03-12 13:30:00,-11.8,762.7,78.0,11.21
2022-03-12 14:00:00,-11.7,762.7,78.0,11.21
2022-03-12 14:30:00,-11.5,762.7,77.0,11.21
2022-03-12 15:00:00,-11.6,762.7,78.0,11.21
2022-03-12 15:30:00,-11.5,762.7,77.0,11.21
2022-03-12 16:00:00,-11.5,762.7,77.0,11.21
2022-03-12 16:30:00,-11.7,762.7,78.0,11.21
2022-03-12 17:00:00,-11.7,762.7,78.0,11.21
2022-03-12 17:30:00,-12.015555555555556,762.7,78.0,11.21
2022-03-12 18:00:00,-12.004395604395606,762.7,78.0,11.21
2022-03-12 18:30:00,-11.9,762.8,78.0,11.21
2022-03-12 19:00:00,-12.0,762.8,78.0,11.21
2022-03-12 19:30:00,-12.0,762.8,78.0,11.21
2022-03-12 20:00:00,-11.973913043478262,762.9,78.0,11.21
2022-03-12 20:30:00,-11.968817204301077,762.9,78.0,11.21
2022-03-12 21:00:00,-12.4,762.9,78.0,11.21
2022-03-12 21:30:00,-12.4,762.9,78.0,11.21
2022-03-12 22:00:00,-12.5,762.9,78.0,11.21
2022-03-12 22:30:00,-12.8,763.0,78.0,11.21
2022-03-12 23:00:00,-12.8,763.0,78.0,11.21
2022-03-12 23:30:00,-12.8,763.0,78.0,11.21
2022-03-13 00:00:00,-13.0,763.1,78.0,11.21
2022-03-13 00:30:00,-13.2,763.1,78.0,11.3
2022-03-13 01:00:00,-13.2,763.1,78.0,11.3
2022-03-13 01:30:00,-13.2,763.1,78.0,11.3
2022-03-13 02:00:00,-13.3,763.2,79.0,11.3
2022-03-13 02:30:00,-13.5,763.2,79.0,11.3
2022-03-13 03:00:00,-13.5,763.2,79.0,11.3
2022-03-13 03:30:00,-13.4,763.2,79.0,11.3
2022-03-13 04:00:00,-13.5,763.2,79.0,11.3
2022-03-13 04:30:00,-13.5,763.2,79.0,11.3
2022-03-13 05:00:00,-13.4,763.2,79.0,11.3
2022-03-13 05:30:00,-13.3,763.2,79.0,11.3
2022-03-13 06:00:00,-13.2,763.1,78.0,11.3
2022-03-13 06:30:00,-13.2,763.1,78.0,11.3
2022-03-13 07:00:00,-13.1,763.1,78.0,11.3
2022-03-13 07:30:00,-13.0,763.1,78.0,11.3
2022-03-13 08:00:00,-12.9,763.1,78.0,11.3
2022-03-13 08:30:00,-12.7,763.0,78.0,11.3
2022-03-13 09:00:00,-12.6,763.0,77.65306122448979,11.3
2022-03-13 09:30:00,-12.5,762.9,77.65656565656566,11.3
2022-03-13 10:00:00,-12.4,762.9,78.0,11.3
2022-03-13 10:30:00,-12.1,762.8,78.0,11.3
2022-03-13 11:00:00,-12.0,762.8,78.0,11.3
2022-03-13 11:30:00,-11.9,762.8,78.0,11.3
2022-03-13 12:00:00,-11.8,762.7,78.0,11.3
2022-03-13 12:30:00,-11.8,762.7,78.0,11.3
2022-03-13 13:00:00,-11.6,762.7,78.0,11.3
2022-03-13 13:30:00,-11.6,762.7,78.0,11.3
2022-03-13 14:00:00,-11.4,762.6,77.0,11.3
2022-03-13 14:30:00,-11.5,762.7,77.0,11.3
2022-03-13 15:00:00,-11.5,762.7,77.0,11.3
2022-03-13 15:30:00,-11.3,762.6,77.0,11.3
2022-03-13 16:00:00,-11.3,762.6,77.0,11.3
2022-03-13 16:30:00,-11.691011235955056,762.6,77.0,11.3
2022-03-13 17:00:00,-11.4,762.6,77.0,11.3
2022-03-13 17:30:00,-11.5,762.7,77.0,11.3
2022-03-13 18:00:00,-11.6,762.7,78.0,11.3
2022-03-13 18:30:00,-11.6,762.7,78.0,11.3
2022-03-13 19:00:00,-11.8,762.7,78.0,11.3
2022-03-13 19:30:00,-11.9,762.8,78.0,11.3
2022-03-13 20:00:00,-11.8,762.7,78.0,11.3
2022-03-13 20:30:00,-12.1,762.8,78.0,11.3
2022-03-13 21:00:00,-12.2,762.9,78.0,11.3
2022-03-13 21:30:00,-12.2,762.9,78.0,11.3
2022-03-13 22:00:00,-12.5,762.9,78.0,11.3
2022-03-13 22:30:00,-12.5,762.9,78.0,11.3
2022-03-13 23:00:00,-11.67111111111111,763.0,78.0,11.3
2022-03-13 23:30:00,-11.67142857142857,762.9,78.0,11.3
2022-03-14 00:00:00,-11.671739130434782,762.9,78.0,11.3
2022-03-14 00:30:00,-11.673118279569891,762.9,78.0,11.39
2022-03-14 01:00:00,-11.673404255319149,762.9,78.0,11.39
2022-03-14 01:30:00,-12.4,762.9,78.0,11.39
2022-03-14 02:00:00,-12.4,762.9,78.0,11.39
2022-03-14 02:30:00,-12.6,763.0,78.0,11.39
2022-03-14 03:00:00,-12.6,763.0,78.0,11.39
2022-03-14 03:30:00,-12.5,762.9,78.0,11.39
2022-03-14 04:00:00,-12.6,763.0,78.0,11.39
2022-03-14 04:30:00,-12.5,762.9,78.0,11.39
2022-03-14 05:00:00,-12.6,763.0,78.0,11.39
2022-03-14 05:30:00,-11.594680851063826,762.9,78.0,11.39
2022-03-14 06:00:00,-12.4,762.9,78.0,11.39
2022-03-14 06:30:00,-12.3,762.9,78.0,11.39
2022-03-14 07:00:00,-12.3,762.9,78.0,11.39
2022-03-14 07:30:00,-12.1,762.8,78.0,11.39
2022-03-14 08:00:00,-11.9,762.8,78.0,11.39
2022-03-14 08:30:00,-11.9,762.8,78.0,11.39
2022-03-14 09:00:00,-11.6,762.7,78.0,11.39
2022-03-14 09:30:00,-11.5,762.7,77.0,11.39
2022-03-14 10:00:00,-11.5,762.7,77.0,11.39
2022-03-14 10:30:00,-11.2,762.6,77.0,11.39
2022-03-14 11:00:00,-11.2,762.6,77.0,11.39
2022-03-14 11:30:00,-11.0,762.5,77.0,11.39
2022-03-14 12:00:00,-10.9,762.5,77.0,11.39
2022-03-14 12:30:00,-10.8,762.5,77.0,11.39
2022-03-14 13:00:00,-10.7,762.4,77.0,11.39
2022-03-14 13:30:00,-10.7,762.4,77.0,11.39
2022-03-14 14:00:00,-10.7,762.4,77.0,11.39
2022-03-14 14:30:00,-10.5,762.4,77.0,11.39
2022-03-14 15:00:00,-10.5,762.4,77.0,11.39
2022-03-14 15:30:00,-10.5,762.4,77.0,11.39
2022-03-14 16:00:00,-10.3,762.3,77.0,11.39
2022-03-14 16:30:00,-10.4,762.4,77.0,11.39
2022-03-14 17:00:00,-10.5,762.4,77.0,11.39
2022-03-14 17:30:00,-10.6,762.4,77.0,11.39
2022-03-14 18:00:00,-10.7,762.4,77.0,11.39
2022-03-14 18:30:00,-10.7,762.4,77.44086021505376,11.39
2022-03-14 19:00:00,-10.8,762.5,77.0,11.39
