datetime,temperature,lighting,humidity,pressure
2049-03-05 05:30:00,-4.5,-0.33,0.72,764.36
2049-03-05 06:00:00,-4.36,-0.2,0.72,764.13
2049-03-05 06:30:00,-4.22,-0.06,0.81,768.7
2049-03-05 07:00:00,-4.08,0.09,0.72,763.67
2049-03-05 07:30:00,-3.95,0.23,0.79,767.19
2049-03-05 08:00:00,-3.82,0.37,0.74,764.32
2049-03-05 08:30:00,-3.71,0.51,0.77,765.74
2049-03-05 09:00:00,-3.61,0.64,0.72,762.91
2049-03-05 09:30:00,-3.52,0.75,0.72,762.76
2049-03-05 10:00:00,-3.44,0.85,0.73,763.16
2049-03-05 10:30:00,-3.38,0.92,0.75,764.13
2049-03-05 11:00:00,-3.34,0.97,0.72,762.47
2049-03-05 11:30:00,-3.31,1.0,0.74,763.48
2049-03-05 12:00:00,-3.3,1.0,0.78,765.6
2049-03-05 12:30:00,-3.31,0.97,0.72,762.42
2049-03-05 13:00:00,-3.34,0.92,0.74,763.53
2049-03-05 13:30:00,-3.39,0.85,0.77,765.21
2049-03-05 14:00:00,-3.45,0.75,0.72,762.64
2049-03-05 14:30:00,-3.52,0.64,0.83,768.63
2049-03-05 15:00:00,-3.61,0.51,0.76,765.04
2049-03-05 15:30:00,-3.71,0.38,0.71,762.54
2049-03-05 16:00:00,-3.82,0.23,0.7,762.18
2049-03-05 16:30:00,-3.94,0.09,0.83,769.31
2049-03-05 17:00:00,-4.06,-0.06,0.72,763.64
2049-03-05 17:30:00,-4.19,-0.19,0.82,769.19
2049-03-05 18:00:00,-4.31,-0.33,0.68,761.92
2049-03-05 18:30:00,-4.44,-0.45,0.74,765.33
2049-03-05 19:00:00,-4.56,-0.56,0.74,765.52
2049-03-05 19:30:00,-4.67,-0.66,0.74,765.7
2049-03-05 20:00:00,-4.78,-0.74,0.81,769.62
2049-03-05 20:30:00,-4.87,-0.81,0.76,767.1
2049-03-05 21:00:00,-4.95,-0.87,0.7,764.03
2049-03-05 21:30:00,-5.02,-0.92,0.77,767.87
2049-03-05 22:00:00,-5.07,-0.96,0.79,769.02
2049-03-05 22:30:00,-5.11,-0.98,0.76,767.49
2049-03-05 23:00:00,-5.13,-1.0,0.77,768.05
2049-03-05 23:30:00,-5.13,-1.0,0.74,766.45
2049-03-06 00:00:00,-5.12,-1.0,0.86,772.84
2049-03-06 00:30:00,-5.11,-1.0,0.72,765.36
2049-03-06 01:00:00,-5.07,-0.98,0.71,764.76
2049-03-06 01:30:00,-5.02,-0.96,0.7,764.14
2049-03-06 02:00:00,-4.95,-0.92,0.69,763.49
2049-03-06 02:30:00,-4.87,-0.87,0.76,767.1
2049-03-06 03:00:00,-4.77,-0.81,0.79,768.53
2049-03-06 03:30:00,-4.66,-0.74,0.77,767.29
2049-03-06 04:00:00,-4.54,-0.65,0.73,764.96
2049-03-06 04:30:00,-4.41,-0.55,0.67,761.55
2049-03-06 05:00:00,-4.28,-0.44,0.82,769.33
2049-03-06 05:30:00,-4.14,-0.32,0.73,764.3
2049-03-06 06:00:00,-4.0,-0.19,0.77,766.21
2049-03-06 06:30:00,-3.86,-0.05,0.73,763.85
2049-03-06 07:00:00,-3.72,0.09,0.81,767.89
2049-03-06 07:30:00,-3.59,0.24,0.77,765.54
2049-03-06 08:00:00,-3.46,0.38,0.81,767.46
2049-03-06 08:30:00,-3.35,0.52,0.82,767.81
2049-03-06 09:00:00,-3.25,0.64,0.71,761.79
2049-03-06 09:30:00,-3.15,0.75,0.77,764.82
2049-03-06 10:00:00,-3.08,0.85,0.73,762.57
2049-03-06 10:30:00,-3.02,0.92,0.82,767.28
2049-03-06 11:00:00,-2.98,0.97,0.7,760.81
2049-03-06 11:30:00,-2.95,1.0,0.7,760.76
2049-03-06 12:00:00,-2.94,1.0,0.72,761.81
2049-03-06 12:30:00,-2.95,0.97,0.72,761.83
2049-03-06 13:00:00,-2.98,0.92,0.72,761.88
2049-03-06 13:30:00,-3.03,0.85,0.73,762.49
2049-03-06 14:00:00,-3.09,0.75,0.74,763.12
2049-03-06 14:30:00,-3.16,0.64,0.8,766.44
2049-03-06 15:00:00,-3.25,0.52,0.73,762.85
2049-03-06 15:30:00,-3.35,0.38,0.74,763.55
2049-03-06 16:00:00,-3.46,0.24,0.74,763.73
2049-03-06 16:30:00,-3.58,0.09,0.7,761.79
2049-03-06 17:00:00,-3.7,-0.05,0.77,765.72
2049-03-06 17:30:00,-3.83,-0.19,0.7,762.2
2049-03-06 18:00:00,-3.95,-0.32,0.83,769.33
2049-03-06 18:30:00,-4.08,-0.44,0.77,766.34
2049-03-06 19:00:00,-4.2,-0.55,0.78,767.07
2049-03-06 19:30:00,-4.31,-0.65,0.77,766.72
2049-03-06 20:00:00,-4.41,-0.74,0.73,764.75
2049-03-06 20:30:00,-4.51,-0.81,0.7,763.31
2049-03-06 21:00:00,-4.59,-0.87,0.72,764.51
2049-03-06 21:30:00,-4.66,-0.92,0.77,767.29
2049-03-06 22:00:00,-4.71,-0.95,0.77,767.37
2049-03-06 22:30:00,-4.75,-0.98,0.81,769.57
2049-03-06 23:00:00,-4.77,-0.99,0.74,765.87
2049-03-06 23:30:00,-4.77,-1.0,0.81,769.6
2049-03-07 00:00:00,-4.76,-1.0,0.76,766.92
2049-03-07 00:30:00,-4.74,-0.99,0.67,762.08
2049-03-07 01:00:00,-4.71,-0.98,0.73,765.24
2049-03-07 01:30:00,-4.66,-0.95,0.79,768.35
2049-03-07 02:00:00,-4.59,-0.92,0.76,766.64
2049-03-07 02:30:00,-4.51,-0.87,0.75,765.98
2049-03-07 03:00:00,-4.41,-0.81,0.76,766.35
2049-03-07 03:30:00,-4.3,-0.73,0.79,767.77
2049-03-07 04:00:00,-4.18,-0.65,0.74,764.9
2049-03-07 04:30:00,-4.05,-0.55,0.82,768.96
2049-03-07 05:00:00,-3.92,-0.44,0.74,764.48
2049-03-07 05:30:00,-3.78,-0.31,0.74,764.25
2049-03-07 06:00:00,-3.64,-0.18,0.68,760.82
2049-03-07 06:30:00,-3.49,-0.04,0.77,765.38
2049-03-07 07:00:00,-3.36,0.1,0.72,762.5
2049-03-07 07:30:00,-3.23,0.24,0.8,766.55
2049-03-07 08:00:00,-3.1,0.38,0.78,765.27
2049-03-07 08:30:00,-2.99,0.52,0.75,763.49
2049-03-07 09:00:00,-2.88,0.64,0.75,763.31
2049-03-07 09:30:00,-2.79,0.76,0.71,761.03
2049-03-07 10:00:00,-2.72,0.85,0.67,758.79
2049-03-07 10:30:00,-2.66,0.92,0.79,765.09
2049-03-07 11:00:00,-2.61,0.97,0.74,762.34
2049-03-07 11:30:00,-2.59,1.0,0.81,766.04
2049-03-07 12:00:00,-2.58,1.0,0.76,763.36
2049-03-07 12:30:00,-2.59,0.97,0.76,763.37
2049-03-07 13:00:00,-2.62,0.92,0.75,762.89
2049-03-07 13:30:00,-2.66,0.85,0.74,762.42
2049-03-07 14:00:00,-2.72,0.76,0.71,760.92
2049-03-07 14:30:00,-2.8,0.65,0.78,764.78
2049-03-07 15:00:00,-2.89,0.52,0.7,760.66
2049-03-07 15:30:00,-2.99,0.39,0.79,765.63
2049-03-07 16:00:00,-3.1,0.25,0.77,764.74
2049-03-07 16:30:00,-3.21,0.1,0.78,765.45
2049-03-07 17:00:00,-3.34,-0.04,0.75,764.07
2049-03-07 17:30:00,-3.46,-0.18,0.69,761.06
2049-03-07 18:00:00,-3.59,-0.31,0.72,762.87
2049-03-07 18:30:00,-3.71,-0.43,0.71,762.54
2049-03-07 19:00:00,-3.83,-0.54,0.78,766.47
2049-03-07 19:30:00,-3.94,-0.64,0.68,761.31
2049-03-07 20:00:00,-4.05,-0.73,0.69,762.02
2049-03-07 20:30:00,-4.14,-0.8,0.7,762.7
2049-03-07 21:00:00,-4.23,-0.87,0.71,763.39
2049-03-07 21:30:00,-4.29,-0.92,0.76,766.15
2049-03-07 22:00:00,-4.35,-0.95,0.73,764.65
2049-03-07 22:30:00,-4.38,-0.98,0.78,767.36
2049-03-07 23:00:00,-4.4,-0.99,0.73,764.73
2049-03-07 23:30:00,-4.4,-1.0,0.75,765.8
2049-03-08 00:00:00,-4.39,-1.0,0.72,764.18
2049-03-08 00:30:00,-4.38,-0.99,0.77,766.83
2049-03-08 01:00:00,-4.34,-0.98,0.79,767.83
2049-03-08 01:30:00,-4.29,-0.95,0.77,766.68
2049-03-08 02:00:00,-4.22,-0.91,0.75,765.5
2049-03-08 02:30:00,-4.14,-0.87,0.76,765.9
2049-03-08 03:00:00,-4.04,-0.8,0.78,766.81
2049-03-08 03:30:00,-3.93,-0.73,0.65,759.7
2049-03-08 04:00:00,-3.81,-0.64,0.74,764.3
2049-03-08 04:30:00,-3.69,-0.54,0.82,768.37
2049-03-08 05:00:00,-3.55,-0.43,0.66,759.61
2049-03-08 05:30:00,-3.41,-0.31,0.77,765.25
2049-03-08 06:00:00,-3.27,-0.17,0.83,768.22
2049-03-08 06:30:00,-3.13,-0.04,0.74,763.19
2049-03-08 07:00:00,-2.99,0.11,0.71,761.36
2049-03-08 07:30:00,-2.86,0.25,0.75,763.28
2049-03-08 08:00:00,-2.73,0.39,0.73,762.0
2049-03-08 08:30:00,-2.62,0.52,0.72,761.29
2049-03-08 09:00:00,-2.52,0.65,0.68,758.99
2049-03-08 09:30:00,-2.42,0.76,0.76,763.1
2049-03-08 10:00:00,-2.35,0.85,0.74,761.92
2049-03-08 10:30:00,-2.29,0.92,0.78,763.95
2049-03-08 11:00:00,-2.25,0.97,0.81,765.49
2049-03-08 11:30:00,-2.22,1.0,0.68,758.5
2049-03-08 12:00:00,-2.21,1.0,0.73,761.15
2049-03-08 12:30:00,-2.22,0.97,0.69,759.04
2049-03-08 13:00:00,-2.25,0.92,0.79,764.42
2049-03-08 13:30:00,-2.3,0.85,0.79,764.5
2049-03-08 14:00:00,-2.36,0.76,0.78,764.07
2049-03-08 14:30:00,-2.43,0.65,0.78,764.18
2049-03-08 15:00:00,-2.52,0.53,0.71,760.59
2049-03-08 15:30:00,-2.62,0.39,0.77,763.96
2049-03-08 16:00:00,-2.73,0.25,0.72,761.47
2049-03-08 16:30:00,-2.85,0.11,0.72,761.67
2049-03-08 17:00:00,-2.97,-0.03,0.7,760.79
2049-03-08 17:30:00,-3.09,-0.17,0.76,764.19
2049-03-08 18:00:00,-3.22,-0.3,0.73,762.8
2049-03-08 18:30:00,-3.34,-0.43,0.73,763.0
2049-03-08 19:00:00,-3.46,-0.54,0.68,760.53
2049-03-08 19:30:00,-3.58,-0.64,0.76,764.99
2049-03-08 20:00:00,-3.68,-0.73,0.72,763.02
2049-03-08 20:30:00,-3.78,-0.8,0.78,766.38
2049-03-08 21:00:00,-3.86,-0.86,0.83,769.18
2049-03-08 21:30:00,-3.93,-0.91,0.76,765.56
2049-03-08 22:00:00,-3.98,-0.95,0.74,764.58
2049-03-08 22:30:00,-4.01,-0.98,0.77,766.23
2049-03-08 23:00:00,-4.03,-0.99,0.79,767.33
2049-03-08 23:30:00,-4.03,-1.0,0.76,765.73
2049-03-09 00:00:00,-4.03,-1.0,0.76,765.73
2049-03-09 00:30:00,-4.01,-0.99,0.8,767.83
2049-03-09 01:00:00,-3.98,-0.98,0.73,764.04
2049-03-09 01:30:00,-3.92,-0.95,0.68,761.28
2049-03-09 02:00:00,-3.86,-0.91,0.72,763.31
2049-03-09 02:30:00,-3.77,-0.86,0.69,761.57
2049-03-09 03:00:00,-3.68,-0.8,0.84,769.42
2049-03-09 03:30:00,-3.57,-0.72,0.77,765.51
2049-03-09 04:00:00,-3.44,-0.64,0.8,766.9
2049-03-09 04:30:00,-3.32,-0.53,0.77,765.1
2049-03-09 05:00:00,-3.18,-0.42,0.75,763.8
2049-03-09 05:30:00,-3.04,-0.3,0.75,763.58
2049-03-09 06:00:00,-2.9,-0.17,0.74,762.81
2049-03-09 06:30:00,-2.76,-0.03,0.83,767.39
2049-03-09 07:00:00,-2.62,0.11,0.77,763.96
2049-03-09 07:30:00,-2.49,0.26,0.81,765.88
2049-03-09 08:00:00,-2.36,0.4,0.75,762.47
2049-03-09 08:30:00,-2.25,0.53,0.73,761.22
2049-03-09 09:00:00,-2.15,0.65,0.7,759.46
2049-03-09 09:30:00,-2.06,0.76,0.74,761.44
2049-03-09 10:00:00,-1.98,0.85,0.74,761.31
2049-03-09 10:30:00,-1.92,0.92,0.78,763.35
2049-03-09 11:00:00,-1.88,0.97,0.67,757.41
2049-03-09 11:30:00,-1.85,1.0,0.69,758.43
2049-03-09 12:00:00,-1.84,1.0,0.75,761.62
2049-03-09 12:30:00,-1.85,0.97,0.77,762.7
2049-03-09 13:00:00,-1.88,0.92,0.75,761.68
2049-03-09 13:30:00,-1.93,0.85,0.76,762.3
2049-03-09 14:00:00,-1.99,0.76,0.75,761.86
2049-03-09 14:30:00,-2.06,0.65,0.74,761.44
2049-03-09 15:00:00,-2.15,0.53,0.69,758.92
2049-03-09 15:30:00,-2.25,0.4,0.8,764.95
2049-03-09 16:00:00,-2.36,0.26,0.73,761.4
2049-03-09 16:30:00,-2.47,0.12,0.79,764.78
2049-03-09 17:00:00,-2.6,-0.03,0.79,764.99
2049-03-09 17:30:00,-2.72,-0.16,0.77,764.12
2049-03-09 18:00:00,-2.85,-0.29,0.81,766.47
2049-03-09 18:30:00,-2.97,-0.42,0.71,761.33
2049-03-09 19:00:00,-3.09,-0.53,0.75,763.66
2049-03-09 19:30:00,-3.21,-0.63,0.79,765.99
2049-03-09 20:00:00,-3.31,-0.72,0.72,762.42
2049-03-09 20:30:00,-3.4,-0.8,0.74,763.63
2049-03-09 21:00:00,-3.49,-0.86,0.7,761.64
2049-03-09 21:30:00,-3.55,-0.91,0.78,766.01
2049-03-09 22:00:00,-3.61,-0.95,0.76,765.04
2049-03-09 22:30:00,-3.64,-0.98,0.77,765.62
2049-03-09 23:00:00,-3.66,-0.99,0.77,765.65
2049-03-09 23:30:00,-3.66,-1.0,0.79,766.72
2049-03-10 00:00:00,-3.65,-1.0,0.8,767.24
2049-03-10 00:30:00,-3.64,-0.99,0.67,760.29
2049-03-10 01:00:00,-3.6,-0.98,0.77,765.56
2049-03-10 01:30:00,-3.55,-0.95,0.75,764.41
2049-03-10 02:00:00,-3.48,-0.91,0.77,765.36
2049-03-10 02:30:00,-3.4,-0.86,0.81,767.36
2049-03-10 03:00:00,-3.3,-0.8,0.76,764.53
2049-03-10 03:30:00,-3.19,-0.72,0.72,762.22
2049-03-10 04:00:00,-3.07,-0.63,0.76,764.16
2049-03-10 04:30:00,-2.94,-0.53,0.86,769.28
2049-03-10 05:00:00,-2.81,-0.41,0.75,763.2
2049-03-10 05:30:00,-2.67,-0.29,0.7,760.3
2049-03-10 06:00:00,-2.53,-0.16,0.72,761.14
2049-03-10 06:30:00,-2.39,-0.02,0.71,760.38
2049-03-10 07:00:00,-2.25,0.12,0.78,763.89
2049-03-10 07:30:00,-2.12,0.26,0.76,762.61
2049-03-10 08:00:00,-1.99,0.4,0.78,763.46
2049-03-10 08:30:00,-1.88,0.53,0.73,760.61
2049-03-10 09:00:00,-1.77,0.66,0.69,758.3
2049-03-10 09:30:00,-1.68,0.76,0.78,762.96
2049-03-10 10:00:00,-1.61,0.85,0.79,763.37
2049-03-10 10:30:00,-1.55,0.92,0.73,760.08
2049-03-10 11:00:00,-1.5,0.97,0.72,759.46
2049-03-10 11:30:00,-1.48,1.0,0.74,760.5
2049-03-10 12:00:00,-1.47,1.0,0.76,761.55
2049-03-10 12:30:00,-1.48,0.97,0.76,761.56
2049-03-10 13:00:00,-1.51,0.92,0.72,759.48
2049-03-10 13:30:00,-1.55,0.85,0.8,763.81
2049-03-10 14:00:00,-1.61,0.76,0.78,762.84
2049-03-10 14:30:00,-1.69,0.66,0.83,765.64
2049-03-10 15:00:00,-1.78,0.53,0.72,759.92
2049-03-10 15:30:00,-1.88,0.4,0.74,761.15
2049-03-10 16:00:00,-1.98,0.27,0.78,763.44
2049-03-10 16:30:00,-2.1,0.12,0.81,765.24
2049-03-10 17:00:00,-2.22,-0.02,0.74,761.7
2049-03-10 17:30:00,-2.35,-0.16,0.74,761.92
2049-03-10 18:00:00,-2.47,-0.29,0.71,760.51
2049-03-10 18:30:00,-2.6,-0.41,0.84,767.66
2049-03-10 19:00:00,-2.72,-0.52,0.69,759.85
2049-03-10 19:30:00,-2.83,-0.63,0.77,764.3
2049-03-10 20:00:00,-2.94,-0.72,0.74,762.88
2049-03-10 20:30:00,-3.03,-0.79,0.74,763.03
2049-03-10 21:00:00,-3.11,-0.86,0.74,763.16
2049-03-10 21:30:00,-3.18,-0.91,0.72,762.2
2049-03-10 22:00:00,-3.23,-0.95,0.72,762.29
2049-03-10 22:30:00,-3.27,-0.98,0.69,760.75
2049-03-10 23:00:00,-3.29,-0.99,0.77,765.05
2049-03-10 23:30:00,-3.29,-1.0,0.69,760.78
2049-03-11 00:00:00,-3.28,-1.0,0.74,763.43
2049-03-11 00:30:00,-3.26,-0.99,0.69,760.73
2049-03-11 01:00:00,-3.23,-0.98,0.77,764.95
2049-03-11 01:30:00,-3.18,-0.95,0.77,764.87
2049-03-11 02:00:00,-3.11,-0.91,0.76,764.22
2049-03-11 02:30:00,-3.03,-0.86,0.83,767.83
2049-03-11 03:00:00,-2.93,-0.79,0.73,762.33
2049-03-11 03:30:00,-2.82,-0.71,0.68,759.48
2049-03-11 04:00:00,-2.7,-0.62,0.74,762.49
2049-03-11 04:30:00,-2.57,-0.52,0.78,764.41
2049-03-11 05:00:00,-2.43,-0.41,0.74,762.05
2049-03-11 05:30:00,-2.29,-0.28,0.72,760.75
2049-03-11 06:00:00,-2.15,-0.15,0.79,764.26
2049-03-11 06:30:00,-2.01,-0.01,0.81,765.09
2049-03-11 07:00:00,-1.88,0.13,0.77,762.75
2049-03-11 07:30:00,-1.74,0.27,0.7,758.79
2049-03-11 08:00:00,-1.62,0.41,0.71,759.12
2049-03-11 08:30:00,-1.5,0.54,0.74,760.53
2049-03-11 09:00:00,-1.4,0.66,0.81,764.1
2049-03-11 09:30:00,-1.31,0.77,0.76,761.28
2049-03-11 10:00:00,-1.23,0.86,0.74,760.09
2049-03-11 10:30:00,-1.17,0.92,0.78,762.12
2049-03-11 11:00:00,-1.13,0.97,0.78,762.06
2049-03-11 11:30:00,-1.1,1.0,0.65,755.07
2049-03-11 12:00:00,-1.1,1.0,0.73,759.34
2049-03-11 12:30:00,-1.11,0.97,0.73,759.36
2049-03-11 13:00:00,-1.13,0.93,0.78,762.06
2049-03-11 13:30:00,-1.18,0.86,0.74,760.01
2049-03-11 14:00:00,-1.24,0.77,0.71,758.5
2049-03-11 14:30:00,-1.31,0.66,0.7,758.08
2049-03-11 15:00:00,-1.4,0.54,0.77,761.96
2049-03-11 15:30:00,-1.5,0.41,0.76,761.59
2049-03-11 16:00:00,-1.61,0.27,0.77,762.31
2049-03-11 16:30:00,-1.73,0.13,0.78,763.04
2049-03-11 17:00:00,-1.85,-0.01,0.76,762.17
2049-03-11 17:30:00,-1.97,-0.15,0.76,762.36
2049-03-11 18:00:00,-2.1,-0.28,0.82,765.77
2049-03-11 18:30:00,-2.22,-0.4,0.76,762.77
2049-03-11 19:00:00,-2.34,-0.52,0.74,761.9
2049-03-11 19:30:00,-2.46,-0.62,0.62,755.7
2049-03-11 20:00:00,-2.56,-0.71,0.77,763.86
2049-03-11 20:30:00,-2.65,-0.79,0.72,761.34
2049-03-11 21:00:00,-2.74,-0.85,0.76,763.62
2049-03-11 21:30:00,-2.8,-0.91,0.74,762.65
2049-03-11 22:00:00,-2.86,-0.95,0.74,762.75
2049-03-11 22:30:00,-2.89,-0.98,0.82,767.06
2049-03-11 23:00:00,-2.91,-0.99,0.71,761.23
2049-03-11 23:30:00,-2.91,-1.0,0.73,762.3
2049-03-12 00:00:00,-2.9,-1.0,0.71,761.21
2049-03-12 00:30:00,-2.89,-0.99,0.75,763.33
2049-03-12 01:00:00,-2.85,-0.98,0.77,764.33
2049-03-12 01:30:00,-2.8,-0.95,0.74,762.65
2049-03-12 02:00:00,-2.73,-0.91,0.78,764.67
2049-03-12 02:30:00,-2.65,-0.85,0.71,760.81
2049-03-12 03:00:00,-2.55,-0.79,0.78,764.38
2049-03-12 03:30:00,-2.44,-0.71,0.66,757.8
2049-03-12 04:00:00,-2.32,-0.62,0.76,762.93
2049-03-12 04:30:00,-2.19,-0.51,0.8,764.85
2049-03-12 05:00:00,-2.06,-0.4,0.78,763.58
2049-03-12 05:30:00,-1.92,-0.28,0.86,767.61
2049-03-12 06:00:00,-1.78,-0.14,0.76,762.05
2049-03-12 06:30:00,-1.64,-0.01,0.75,761.29
2049-03-12 07:00:00,-1.5,0.14,0.66,756.26
2049-03-12 07:30:00,-1.37,0.28,0.77,761.92
2049-03-12 08:00:00,-1.24,0.41,0.73,759.57
2049-03-12 08:30:00,-1.12,0.54,0.82,764.17
2049-03-12 09:00:00,-1.02,0.66,0.72,758.68
2049-03-12 09:30:00,-0.93,0.77,0.73,759.06
2049-03-12 10:00:00,-0.85,0.86,0.73,758.93
2049-03-12 10:30:00,-0.79,0.93,0.78,761.5
2049-03-12 11:00:00,-0.75,0.97,0.72,758.24
2049-03-12 11:30:00,-0.73,1.0,0.74,759.27
2049-03-12 12:00:00,-0.72,1.0,0.79,761.92
2049-03-12 12:30:00,-0.73,0.97,0.77,760.87
2049-03-12 13:00:00,-0.75,0.93,0.73,758.77
2049-03-12 13:30:00,-0.8,0.86,0.7,757.25
2049-03-12 14:00:00,-0.86,0.77,0.79,762.15
2049-03-12 14:30:00,-0.93,0.66,0.72,758.53
2049-03-12 15:00:00,-1.02,0.54,0.76,760.81
2049-03-12 15:30:00,-1.12,0.41,0.75,760.44
2049-03-12 16:00:00,-1.23,0.28,0.69,757.42
2049-03-12 16:30:00,-1.35,0.14,0.74,760.28
2049-03-12 17:00:00,-1.47,-0.0,0.78,762.61
2049-03-12 17:30:00,-1.59,-0.14,0.76,761.74
2049-03-12 18:00:00,-1.72,-0.27,0.79,763.55
2049-03-12 18:30:00,-1.84,-0.4,0.79,763.75
2049-03-12 19:00:00,-1.96,-0.51,0.73,760.75
2049-03-12 19:30:00,-2.08,-0.61,0.76,762.54
2049-03-12 20:00:00,-2.18,-0.7,0.72,760.57
2049-03-12 20:30:00,-2.28,-0.78,0.76,762.87
2049-03-12 21:00:00,-2.36,-0.85,0.77,763.53
2049-03-12 21:30:00,-2.43,-0.9,0.68,758.85
2049-03-12 22:00:00,-2.48,-0.95,0.76,763.19
2049-03-12 22:30:00,-2.51,-0.98,0.7,760.04
2049-03-12 23:00:00,-2.53,-0.99,0.72,761.14
2049-03-12 23:30:00,-2.53,-1.0,0.71,760.61
2049-03-13 00:00:00,-2.53,-1.0,0.71,760.61
2049-03-13 00:30:00,-2.51,-0.99,0.83,766.98
2049-03-13 01:00:00,-2.47,-0.98,0.79,764.78
2049-03-13 01:30:00,-2.42,-0.95,0.66,757.76
2049-03-13 02:00:00,-2.35,-0.9,0.76,762.98
2049-03-13 02:30:00,-2.27,-0.85,0.74,761.79
2049-03-13 03:00:00,-2.17,-0.78,0.78,763.76
2049-03-13 03:30:00,-2.06,-0.7,0.65,756.64
2049-03-13 04:00:00,-1.94,-0.61,0.71,759.65
2049-03-13 04:30:00,-1.81,-0.51,0.74,761.03
2049-03-13 05:00:00,-1.68,-0.39,0.73,760.29
2049-03-13 05:30:00,-1.54,-0.27,0.72,759.53
2049-03-13 06:00:00,-1.4,-0.14,0.82,764.63
2049-03-13 06:30:00,-1.26,0.0,0.74,760.14
2049-03-13 07:00:00,-1.12,0.14,0.69,757.24
2049-03-13 07:30:00,-0.99,0.28,0.76,760.76
2049-03-13 08:00:00,-0.86,0.42,0.73,758.95
2049-03-13 08:30:00,-0.74,0.55,0.79,761.95
2049-03-13 09:00:00,-0.64,0.67,0.75,759.66
2049-03-13 09:30:00,-0.55,0.77,0.84,764.31
2049-03-13 10:00:00,-0.47,0.86,0.73,758.31
2049-03-13 10:30:00,-0.41,0.93,0.74,758.75
2049-03-13 11:00:00,-0.37,0.97,0.76,759.75
2049-03-13 11:30:00,-0.35,1.0,0.77,760.25
2049-03-13 12:00:00,-0.34,1.0,0.78,760.77
2049-03-13 12:30:00,-0.35,0.97,0.78,760.78
2049-03-13 13:00:00,-0.37,0.93,0.81,762.42
2049-03-13 13:30:00,-0.42,0.86,0.78,760.9
2049-03-13 14:00:00,-0.48,0.77,0.77,760.46
2049-03-13 14:30:00,-0.55,0.67,0.66,754.71
2049-03-13 15:00:00,-0.64,0.55,0.8,762.32
2049-03-13 15:30:00,-0.74,0.42,0.76,760.35
2049-03-13 16:00:00,-0.85,0.28,0.78,761.6
2049-03-13 16:30:00,-0.97,0.15,0.7,757.53
2049-03-13 17:00:00,-1.09,0.01,0.84,765.19
2049-03-13 17:30:00,-1.21,-0.13,0.7,757.92
2049-03-13 18:00:00,-1.34,-0.26,0.73,759.73
2049-03-13 18:30:00,-1.46,-0.39,0.78,762.6
2049-03-13 19:00:00,-1.58,-0.5,0.77,762.26
2049-03-13 19:30:00,-1.7,-0.61,0.76,761.92
2049-03-13 20:00:00,-1.8,-0.7,0.77,762.62
2049-03-13 20:30:00,-1.89,-0.78,0.72,760.1
2049-03-13 21:00:00,-1.98,-0.85,0.78,763.44
2049-03-13 21:30:00,-2.04,-0.9,0.73,760.88
2049-03-13 22:00:00,-2.1,-0.95,0.7,759.37
2049-03-13 22:30:00,-2.13,-0.98,0.67,757.82
2049-03-13 23:00:00,-2.15,-0.99,0.76,762.66
2049-03-13 23:30:00,-2.15,-1.0,0.75,762.12
2049-03-14 00:00:00,-2.14,-1.0,0.73,761.04
2049-03-14 00:30:00,-2.13,-0.99,0.73,761.02
2049-03-14 01:00:00,-2.09,-0.98,0.74,761.49
2049-03-14 01:30:00,-2.04,-0.95,0.7,759.28
2049-03-14 02:00:00,-1.97,-0.9,0.74,761.3
2049-03-14 02:30:00,-1.89,-0.85,0.82,765.43
2049-03-14 03:00:00,-1.79,-0.78,0.78,763.13
2049-03-14 03:30:00,-1.68,-0.7,0.72,759.76
2049-03-14 04:00:00,-1.56,-0.6,0.78,762.76
2049-03-14 04:30:00,-1.43,-0.5,0.72,759.35
2049-03-14 05:00:00,-1.3,-0.38,0.71,758.6
2049-03-14 05:30:00,-1.16,-0.26,0.79,762.64
2049-03-14 06:00:00,-1.01,-0.13,0.64,754.39
2049-03-14 06:30:00,-0.87,0.01,0.72,758.43
2049-03-14 07:00:00,-0.74,0.15,0.72,758.22
2049-03-14 07:30:00,-0.6,0.29,0.8,762.26
2049-03-14 08:00:00,-0.48,0.42,0.81,762.6
2049-03-14 08:30:00,-0.36,0.55,0.7,756.53
2049-03-14 09:00:00,-0.26,0.67,0.72,757.44
2049-03-14 09:30:00,-0.17,0.77,0.76,759.42
2049-03-14 10:00:00,-0.09,0.86,0.76,759.29
2049-03-14 10:30:00,-0.03,0.93,0.78,760.26
2049-03-14 11:00:00,0.01,0.97,0.75,758.6
2049-03-14 11:30:00,0.04,1.0,0.75,758.55
2049-03-14 12:00:00,0.05,1.0,0.7,755.86
2049-03-14 12:30:00,0.04,0.97,0.81,761.75
2049-03-14 13:00:00,0.01,0.93,0.76,759.13
2049-03-14 13:30:00,-0.04,0.86,0.72,757.08
2049-03-14 14:00:00,-0.1,0.77,0.73,757.71
2049-03-14 14:30:00,-0.17,0.67,0.76,759.42
2049-03-14 15:00:00,-0.26,0.55,0.75,759.04
2049-03-14 15:30:00,-0.36,0.43,0.75,759.2
2049-03-14 16:00:00,-0.47,0.29,0.77,760.45
2049-03-14 16:30:00,-0.58,0.15,0.78,761.16
2049-03-14 17:00:00,-0.71,0.01,0.83,764.04
2049-03-14 17:30:00,-0.83,-0.12,0.73,758.9
